eta;professione;stato_civile;istruzione;default;prestito_casa;prestito_personale;mese;giorno_settimana;campagne;giorni_p;precedente;outcome_p;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
32;technician;single;professional.course;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
36;admin.;married;university.degree;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
36;blue-collar;married;basic.9y;no;no;no;may;mon;6;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
45;technician;unknown;basic.6y;no;no;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
26;student;single;basic.4y;no;no;yes;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;yes
31;technician;single;university.degree;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;yes
40;blue-collar;married;basic.4y;no;no;no;may;mon;7;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
52;blue-collar;married;basic.9y;no;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
34;technician;married;professional.course;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;yes
36;blue-collar;divorced;basic.9y;no;yes;no;may;mon;1;12;1;success;-1.8;92.893;-46.2;1.299;5099.1;no
51;blue-collar;married;basic.4y;unknown;no;no;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
26;blue-collar;married;basic.6y;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
34;blue-collar;married;basic.9y;no;no;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
27;self-employed;married;university.degree;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
30;admin.;single;university.degree;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
32;housemaid;single;basic.9y;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
30;admin.;single;university.degree;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
54;management;married;high.school;unknown;yes;no;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
38;blue-collar;married;basic.6y;no;yes;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
51;entrepreneur;divorced;university.degree;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
51;entrepreneur;divorced;university.degree;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
51;entrepreneur;divorced;university.degree;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
39;blue-collar;single;basic.9y;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
39;blue-collar;single;basic.9y;no;yes;yes;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
35;blue-collar;married;basic.4y;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
27;admin.;single;university.degree;no;yes;yes;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
53;admin.;married;university.degree;no;yes;no;may;mon;3;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
33;technician;single;university.degree;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
46;blue-collar;married;basic.4y;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
31;admin.;divorced;high.school;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
27;admin.;single;university.degree;no;no;no;may;mon;1;1;1;success;-1.8;92.893;-46.2;1.299;5099.1;no
31;admin.;divorced;high.school;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
48;blue-collar;married;basic.9y;unknown;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
30;technician;single;professional.course;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
30;blue-collar;married;basic.6y;unknown;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
35;technician;married;professional.course;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
42;blue-collar;married;basic.6y;unknown;no;no;may;mon;6;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
52;blue-collar;married;basic.9y;unknown;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
28;blue-collar;married;basic.6y;no;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
32;services;married;high.school;no;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
35;technician;married;university.degree;no;yes;no;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
39;services;married;high.school;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
31;services;single;high.school;no;no;yes;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
27;admin.;single;university.degree;no;yes;no;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
39;services;married;high.school;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
42;management;married;university.degree;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
39;services;married;high.school;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
30;blue-collar;married;basic.9y;no;no;yes;may;mon;6;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
55;blue-collar;divorced;basic.4y;unknown;yes;yes;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
47;blue-collar;married;unknown;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
51;entrepreneur;married;professional.course;unknown;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
41;technician;single;professional.course;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
32;technician;single;high.school;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
51;entrepreneur;married;professional.course;unknown;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
51;entrepreneur;married;professional.course;unknown;no;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
46;management;single;university.degree;no;no;yes;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
57;technician;married;university.degree;no;no;no;may;mon;6;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
31;technician;married;university.degree;no;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;yes
29;technician;single;basic.9y;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
29;technician;single;basic.9y;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
50;blue-collar;married;basic.4y;no;no;no;may;mon;1;9;1;success;-1.8;92.893;-46.2;1.299;5099.1;yes
47;blue-collar;married;basic.4y;unknown;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
38;blue-collar;married;high.school;unknown;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
47;blue-collar;married;basic.4y;unknown;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
31;blue-collar;single;basic.9y;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
30;blue-collar;married;basic.9y;no;yes;yes;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
34;admin.;single;university.degree;no;no;yes;may;mon;5;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
56;management;married;professional.course;no;yes;no;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
27;technician;single;basic.9y;no;no;yes;may;mon;1;12;1;success;-1.8;92.893;-46.2;1.299;5099.1;yes
46;technician;married;university.degree;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
29;blue-collar;married;basic.9y;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;yes
31;admin.;married;university.degree;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
34;blue-collar;married;basic.9y;no;no;no;may;mon;5;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
47;admin.;single;high.school;no;no;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
36;services;married;basic.6y;unknown;yes;no;may;mon;6;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
30;services;single;high.school;no;no;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
33;services;single;high.school;no;unknown;unknown;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
45;blue-collar;divorced;basic.4y;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
39;blue-collar;married;basic.4y;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
30;services;single;high.school;no;yes;yes;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
34;blue-collar;single;basic.6y;no;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
30;services;single;high.school;no;yes;yes;may;mon;1;999;2;failure;-1.8;92.893;-46.2;1.299;5099.1;no
26;services;single;high.school;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
48;admin.;divorced;basic.4y;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
35;blue-collar;single;basic.4y;unknown;yes;yes;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
26;services;single;high.school;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
43;blue-collar;married;basic.9y;unknown;no;no;may;mon;6;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
36;admin.;single;professional.course;no;yes;no;may;mon;3;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
27;admin.;single;university.degree;no;yes;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
36;services;married;university.degree;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
29;admin.;divorced;basic.9y;no;yes;no;may;mon;3;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
36;services;married;university.degree;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
28;blue-collar;married;basic.4y;no;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
35;admin.;single;university.degree;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
51;admin.;married;basic.9y;unknown;yes;no;may;mon;6;6;2;success;-1.8;92.893;-46.2;1.299;5099.1;no
39;blue-collar;married;professional.course;no;no;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
40;admin.;single;high.school;unknown;yes;no;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
34;management;married;basic.9y;no;no;yes;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
34;technician;married;high.school;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
47;blue-collar;married;basic.6y;unknown;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
34;technician;married;high.school;no;no;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
38;blue-collar;married;high.school;unknown;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
31;services;single;high.school;no;yes;no;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
44;admin.;single;professional.course;no;yes;no;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
35;admin.;single;university.degree;no;yes;no;may;mon;5;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
34;blue-collar;single;basic.9y;no;no;no;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
34;technician;married;high.school;no;no;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
27;unknown;single;high.school;unknown;yes;yes;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
34;technician;married;basic.9y;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
34;technician;married;basic.9y;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
37;blue-collar;married;basic.9y;no;no;no;may;mon;8;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
38;services;married;high.school;unknown;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
50;blue-collar;married;basic.4y;no;yes;yes;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
27;unknown;single;high.school;unknown;yes;yes;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
34;services;divorced;basic.9y;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
30;admin.;single;high.school;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
37;admin.;single;university.degree;no;no;yes;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
31;blue-collar;married;basic.6y;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
38;blue-collar;married;professional.course;unknown;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
32;blue-collar;married;basic.9y;no;no;yes;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
36;technician;single;professional.course;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
49;services;married;high.school;no;no;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
33;unemployed;married;basic.9y;no;yes;yes;may;mon;6;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
43;blue-collar;married;basic.6y;no;no;no;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
49;services;married;high.school;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
34;unemployed;married;basic.9y;no;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
37;blue-collar;married;basic.6y;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
28;technician;married;university.degree;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
45;admin.;single;high.school;no;no;no;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
27;blue-collar;married;basic.9y;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;yes
37;blue-collar;married;basic.6y;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
32;blue-collar;married;basic.9y;no;no;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
31;management;single;university.degree;no;yes;yes;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
31;management;single;university.degree;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
35;technician;married;university.degree;no;yes;no;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
29;admin.;single;basic.9y;no;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
32;technician;single;professional.course;no;yes;yes;may;mon;3;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
36;admin.;single;university.degree;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
50;blue-collar;divorced;basic.6y;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
33;blue-collar;married;basic.9y;no;yes;yes;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
31;technician;single;professional.course;no;yes;yes;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
32;technician;married;high.school;no;yes;no;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
32;blue-collar;married;basic.9y;unknown;yes;yes;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
33;admin.;single;university.degree;no;no;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
26;admin.;single;high.school;no;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;yes
31;technician;single;professional.course;no;yes;yes;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
44;blue-collar;married;basic.9y;unknown;yes;no;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
34;admin.;unknown;university.degree;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
35;admin.;single;university.degree;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
41;services;divorced;high.school;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
34;admin.;unknown;university.degree;no;yes;yes;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
27;student;single;university.degree;unknown;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
32;blue-collar;married;basic.9y;no;yes;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
39;blue-collar;single;basic.9y;no;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;yes
34;admin.;unknown;university.degree;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
24;services;married;high.school;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
37;technician;divorced;professional.course;no;no;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
36;admin.;married;high.school;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
39;admin.;married;high.school;no;yes;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
29;admin.;divorced;high.school;no;yes;yes;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
27;technician;married;professional.course;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
35;technician;single;professional.course;no;unknown;unknown;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
39;admin.;single;university.degree;no;yes;yes;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
29;blue-collar;single;high.school;no;yes;no;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
39;blue-collar;single;basic.9y;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
39;blue-collar;single;basic.9y;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
47;admin.;single;high.school;no;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
54;blue-collar;married;basic.4y;no;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
27;entrepreneur;married;university.degree;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
23;blue-collar;single;basic.9y;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;yes
31;technician;single;high.school;no;no;no;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
30;management;married;university.degree;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
33;services;married;basic.6y;no;yes;no;may;mon;4;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
33;admin.;married;high.school;unknown;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
28;blue-collar;single;professional.course;no;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
33;admin.;married;high.school;no;yes;yes;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
33;admin.;married;high.school;no;yes;yes;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
49;blue-collar;single;basic.4y;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
39;blue-collar;married;basic.9y;unknown;yes;no;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
32;blue-collar;married;basic.6y;no;yes;yes;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
30;admin.;married;high.school;no;yes;yes;may;mon;9;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
29;entrepreneur;married;basic.4y;unknown;no;no;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
52;services;married;high.school;unknown;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;yes
28;blue-collar;married;basic.6y;no;no;no;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
32;admin.;married;basic.6y;no;yes;no;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
29;admin.;single;basic.9y;no;no;no;may;mon;4;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
42;blue-collar;married;basic.4y;no;no;no;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
31;admin.;divorced;university.degree;no;no;no;may;mon;3;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
39;blue-collar;married;basic.4y;no;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
36;admin.;married;university.degree;no;no;no;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
28;blue-collar;married;basic.4y;no;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
38;blue-collar;married;basic.9y;no;no;yes;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
39;services;married;high.school;no;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
30;blue-collar;married;basic.9y;no;yes;no;may;mon;5;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
44;technician;married;professional.course;no;no;no;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
31;technician;married;university.degree;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
34;services;divorced;basic.9y;no;no;yes;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
48;admin.;divorced;high.school;unknown;no;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
28;blue-collar;married;basic.4y;no;no;no;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
31;technician;married;university.degree;no;yes;no;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
55;management;married;university.degree;no;yes;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
27;housemaid;married;basic.6y;no;no;no;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;yes
48;admin.;divorced;high.school;unknown;yes;yes;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;yes
25;admin.;married;high.school;no;no;no;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
